용도,허가번호,업종,품목명,성분명(국문),성분명(영문),허가일,업체명
동물용의약품,014-082,제조,틴달락(TYNDALAC),락토바실러스액시도필러스,Lactobacillus acidophillus,1996-10-25,(주)성원
동물용의약품,014-083,제조,아쿠아-플러스(수산용),효모+간균+효소,Saccharomyces+Bacillus+Enzymes,1996-12-06,(주)성원
동물용의약품,014-084,제조,아로멕스콤비,유카추출물+효소+미생물배양체,Yucca extracts+Enzymes+Microorganism,1996-12-06,(주)성원
동물용의약품,014-086,제조,글루타(수산용)(GLUTA),글루타치온,Glutathion,1996-12-21,(주)성원
동물용의약품,014-087,제조,주문용배합사료첨가제,주문용사료첨가제,Custom,1997-06-28,(주)성원
동물용의약품,014-088,제조,클로신,클로르테트라사이클린염산염,Chlortetracycline HCl,1999-07-21,(주)성원
동물용의약품,014-089,제조,콜리펩틴(COLIPEPTIN),콜리스틴,Colistin,2000-01-13,(주)성원
동물용의약품,014-091,제조,엔록스,엔로플록사신,Enrofloxacin,2000-08-08,(주)성원
동물용의약품,014-092,제조,성원 플루메퀸(FLUMEQUINE),플루메퀸,Flumequine,2000-09-25,(주)성원
동물용의약품,014-094,제조,살콕스(SALCOX),암프롤리움+설파퀴녹사린,Amprolium+Sulfaquinoxaline,2001-01-27,(주)성원
동물용의약품,014-097,제조,뉴테라(수출용)(NEWTERA),옥시테트라사이클린+네오마이신,Oxytetracycline+Neomycine,2001-04-28,(주)성원
동물용의약품,014-098,제조,뉴가드액(NEWGUARD SOL.),비타민 A/D3/E/C,Vitamin A/D3/E/C,2001-04-28,(주)성원
동물용의약품,014-099,제조,성원 양어용다나펜-C,플로르페니콜,Florfenicol,2001-07-21,(주)성원
동물용의약품,014-100,제조,오티린 지에프-200(OTYRIN GF-200),옥시테트라싸이클린,Oxytetracycline,2001-09-21,(주)성원
동물용의약품,014-102,제조,수산용 바로커,기타영양공급약,Mineral supplemental preparations,2001-12-24,(주)성원
동물용의약품,014-103,제조,수산용 에리트,에리스로마이신+설파디아진+트리메토프림,Erythromycin+Sulfadiazine+Trimethoprim,2002-03-15,(주)성원
동물용의약품,014-104,제조,수산용바로커-디,기타영양공급약,Mineral supplemental preparations,2002-04-04,(주)성원
동물용의약품,014-105,제조,펜다 BMP(FENDA BMP),펜벤다졸,Fenbendazole,2002-06-11,(주)성원
동물용의약품,014-107,제조,뉴멕틴 BMP,이버멕틴,Ivermectin,2002-10-05,(주)성원
동물용의약품,014-108,제조,뉴멕틴-D BMP,이버멕틴,Ivermectin,2002-10-05,(주)성원
동물용의약품,014-109,제조,수산용 독시린,독시싸이클린,Doxycycline,2003-02-24,(주)성원
동물용의약품,014-110,제조,성원 다노펜20,플로르페니콜,Florfenicol,2003-02-26,(주)성원
동물용의약품,014-111,제조,성원 다노펜40,플로르페니콜,Florfenicol,2003-02-26,(주)성원
동물용의약품,014-112,제조,성원 에리스로200(Sungwon Erythro 200),에리스로마이신,Erythromycin,2003-04-30,(주)성원
동물용의약품,014-113,제조,쎄-씨(수산용),세팔렉신,Cephalexin,2003-05-16,(주)성원
동물용의약품,014-114,제조,글루타-C(수산용)(Gluta-C),글루타치온+비타민C,Glutathion+Vitamin C,2003-09-03,(주)성원
동물용의약품,014-115,제조,오티씨 48(OTC 48),옥시테트라싸이클린염산염,Oxytetracycline HCl,2003-10-13,(주)성원
동물용의약품,014-116,제조,트리설파액(TRISULFA SOL.),트리메토프림+설파메톡사졸,Trimethoprim+Sulfamethoxazole,2003-12-13,(주)성원
동물용의약품,014-117,제조,바이오칸S(BIOKAN S),바실러스폴리퍼먼티쿠스,Bacillus polyfermenticus,2004-01-05,(주)성원
동물용의약품,014-118,제조,다나지오(DANAGIO),페니실린지프로카인+클로르테트라싸이클린염산염+설파치아졸,Penicillin G procaine+Chlortetracyclin HCl+Sulfathiazole,2004-01-10,(주)성원
동물용의약품,014-119,제조,성원 다노펜액(DANOPEN Sol),플로르페니콜,Florfenicol,2004-02-17,(주)성원
동물용의약품,014-120,제조,아스피린-포르테,아세틸살리실산+비타민C,Acetylsalicylic acid+Vitamin C,2004-04-28,(주)성원
동물용의약품,014-121,제조,콕시나,톨트라주릴,Toltrazuril,2004-06-12,(주)성원
동물용의약품,014-122,제조,바이오칸,바실러스폴리퍼먼티쿠스,Bacillus polyfermenticus,2004-07-03,(주)성원
동물용의약품,014-123,제조,썰파티,타이로신+설파치아졸,Tylosin phosphate+Sulfathiazole,2004-07-28,(주)성원
동물용의약품,014-124,제조,크린내추럴,프로폴리스+구아이알콜,propolis+Guaiacol,2004-09-09,(주)성원
동물용의약품,014-125,제조,바이오칸-P,바실러스폴리퍼먼티쿠스,Bacillus polyfermenticus,2004-09-23,(주)성원
동물용의약품,014-126,제조,암피골드,암피실린,Ampicillin,2005-01-25,(주)성원
동물용의약품,014-128,제조,수산용 암피골드,암피실린,Ampicillin,2005-04-13,(주)성원
동물용의약품,014-129,제조,성원 비타그린,기타영양공급약,Mineral supplemental preparations,2005-05-19,(주)성원
동물용의약품,014-130,제조,성원 아목실-F,아목시실린트리하이드레이트+브롬헥신,Amoxicillin trihydrate+Bromhexine HCl,2005-07-15,(주)성원
동물용의약품,014-131,제조,성원 아목시펜,아목시실린+아세타미노펜,Amoxicillin+Acetaminophen,2005-07-29,(주)성원
동물용의약품,014-132,제조,스피골드,스피라마이신,Spiramycin,2005-07-29,(주)성원
동물용의약품,014-133,제조,성원 다노펜액15%,플로르페니콜,Florfenicol,2005-08-05,(주)성원
동물용의약품,014-135,제조,썰파 500,트리메토프림+설파메톡사졸,Trimethoprim+Sulfamethoxazole,2005-08-23,(주)성원
동물용의약품,014-136,제조,썰파마이신,트리메토프림+설파메톡사졸,Trimethoprim+Sulfamethoxazole,2005-08-23,(주)성원
동물용의약품,014-138,제조,성원 목시놀 플러스,아목시실린+아세타미노펜,Amoxicillin+Acetaminophen,2006-07-13,(주)성원
동물용의약품,014-139,제조,성원 아목실-에이드,아목시실린,Amoxicillin,2006-08-23,(주)성원
동물용의약품,014-140,제조,성원크린다,크린다마이신,Clindamycin,2006-11-08,(주)성원
동물용의약품,014-141,제조,테트라마이신,옥시테트라싸이클린염산염+네오마이신,OTC HCL+Neomycin,2006-12-01,(주)성원
동물용의약품,014-142,제조,타이로신 포르테,타이로신,Tylosin,2007-02-21,(주)성원
동물용의약품,014-143,제조,아이멕틴 플러스,이버멕틴,Ivermectin,2007-02-21,(주)성원
동물용의약품,014-144,제조,트로이설파,타이로신,Tylosin,2007-05-28,(주)성원
동물용의약품,014-145,제조,성원 린코팜(LINCO-FARM),린코마이신+스펙티노마이신,Lincomycin+Spectinomycin,2007-10-10,(주)성원
동물용의약품,014-146,제조,성원 린코팜 수용산(SOLUBLE LINCO-FARM),린코마이신+스펙티노마이신,Lincomycin+Spectinomycin,2007-10-10,(주)성원
동물용의약품,014-147,제조,마이코물린,티아물린,Tiamulin,2007-11-28,(주)성원
동물용의약품,014-148,제조,타이스로100(Tythro 100),타이로신,Tylosin,2007-12-07,(주)성원
동물용의약품,014-150,제조,네오포르테,네오마이신,Neomycin sulfate,2008-01-16,(주)성원
동물용의약품,014-151,제조,네오100,네오마이신,Neomycin sulfate,2008-01-16,(주)성원
동물용의약품,014-153,제조,성원 펜다8,펜벤다졸,Fenbendazole,2008-03-11,(주)성원
동물용의약품,014-154,제조,엔록스 200,엔로플록사신,Enrofloxacin,2008-04-28,(주)성원
동물용의약품,014-157,제조,솔라마이신,린코마이신,Lincomycin,2008-08-08,(주)성원
동물용의약품,014-158,제조,린코 피그,린코마이신,Lincomycin,2008-09-11,(주)성원
동물용의약품,014-159,제조,성원 티아S,설파메타진+티아물린,Sulfamethazine+Tiamulin,2008-12-12,(주)성원
동물용의약품,014-160,제조,수산용 다노펜액(AQUA DANOPEN),플로르페니콜,Florfenicol,2009-07-29,(주)성원
동물용의약품,014-161,제조,성원 아목펜골드(AMOXPEN-GOLD),아목시실린트리하이드레이트,Amoxycilline trihydrate,2009-09-04,(주)성원
동물용의약품,014-162,제조,파워퀀텔 200,프라지퀀텔,Praziquantel,2010-01-20,(주)성원
동물용의약품,014-163,제조,파워퀀텔 액(수산용),프라지퀸텔,Praziquintel,2010-01-20,(주)성원
동물용의약품,014-164,제조,트리설파액 20,트리메토프림+설파메톡사졸,Trimethoprim+Sulfamethoxazole,2010-07-27,(주)성원
동물용의약품,014-165,제조,성원 테트라물린,클로르테트라싸이클린염산염+티아물린,Chlortetracycline HCl+Tiamulin hydrogen fumarate,2010-12-16,(주)성원
동물용의약품,014-168,제조,살콕스 파워(SALCOX POWER),암프롤리움+에토파베이트,Amprolium+Ethopabate,2011-08-24,(주)성원
동물용의약품,014-170,제조,성원암프롤콕스,암프롤리움,Amprolium HCl,2012-10-26,(주)성원
동물용의약품,014-171,제조,성원피버펜(Feverfen),아세트아미노펜,Acetaminophen,2013-03-05,(주)성원
동물용의약품,014-172,제조,아이멕틴슬림(Imectin slim),이버멕틴,Ivermectin,2013-05-02,(주)성원
동물용의약품,014-173,제조,성원 틸미신액(Tilmisin solution),틸미코신포스페이트,Tilmicosin phosphate,2013-06-10,(주)성원
동물용의약품,014-175,제조,성원 피버펜 액(Feverfen solution),아세트아미노펜,Acetaminophen,2014-04-10,(주)성원
동물용의약품,014-176,제조,성원 모네란(Monelan),모넨신나트륨,Monensin sodium,2014-04-10,(주)성원
동물용의약품,014-177,제조,암피골드20(Ampi-gold 20),암피실린,Ampicillin,2014-12-31,(주)성원
동물용의약품,014-178,제조,암피골드40(Ampi-gold 40),암피실린,Ampicillin,2014-12-31,(주)성원
동물용의약품,014-179,제조,성원 틸미코신 산(Tilmicosin powder),틸미코신포스페이트,Tilmicosin phosphate,2016-08-31,(주)성원
동물용의약품,014-180,제조,성원 펜벤다졸 산(Fenbendazole powder),펜벤다졸,Fenbendazole,2018-08-13,(주)성원
동물용의약품,014-002,수입,비타민 AD3E-주(VITAMIN AD3E P.I.),비타민 A/D3/E,Vitamin A/D3/E,1993-02-22,(주)고려비엔피
동물용의약품,014-005,수입,벨민블록(BELMIN HIGH PHOSPHORUS MINERAL L),기타영양공급약,Mineral supplemental preparations,1993-02-22,(주)고려비엔피
동물용의약품,014-010,수입,발라노(VALANOR),제1위추출물,Bovine rumen extracts,1993-04-06,(주)고려비엔피
동물용의약품,014-011,수입,베트랑킬 1% 과립(VETRAQUIL 1% GRANULE),아세프로마진,Acepromazines,1993-04-06,(주)고려비엔피
동물용의약품,014-017,수입,부타렉스-주(BUTALEX INJ.),부파바쿠온,Buparvaquone,1993-05-15,(주)고려비엔피
동물용의약품,014-019,수입,헤파토젝트(HEPATOJECT),제나비릭산,Genabilic acid,1993-07-28,(주)고려비엔피
동물용의약품,014-021,수입,콜타르 스프레이(COAL TAR SPRAY),콜타르,Coal tar,1993-07-28,(주)고려비엔피
동물용의약품,014-024,수입,옥시토신-주(OXYTOCIN SYNTH),옥시토신,Oxytocin,1993-07-28,(주)고려비엔피
동물용의약품,014-025,수입,애니게인(ANIGANE),기타영양공급약,Mineral supplemental preparations,1993-07-28,(주)고려비엔피
동물용의약품,014-026,수입,멀티비타-주(MULTIVIT INJ.),비타민공급약,Vitamin supplemental preparations,1993-07-28,(주)고려비엔피
동물용의약품,014-027,수입,아미노-주(AMINO ACID INJECTABLE),기타영양공급약,"Others, Nutrition supplemental preparations",1993-09-29,(주)고려비엔피
동물용의약품,014-030,수입,다이제스트-산(DIGEST-ACID),인산+구연산+유산,Orthophosphoric acid+Lactic acid+Citric acid,1994-05-26,(주)고려비엔피
동물용의약품,014-033,수입,콕시백-D(COCCIVAC-D),콕시듐,Coccidiosis,1995-11-03,(주)고려비엔피
동물용의약품,014-037,수입,후미딜 비(FUMIDIL B),푸마길린,Fumagillin,1995-12-28,(주)고려비엔피
동물용의약품,014-038,수입,리모진(RIMOSINE),카르니틴,Carnitine HCl,1993-06-18,(주)고려비엔피
동물용의약품,014-039,수입,디아프루프-케이(DIAPROOF-K),기타영양공급약,Mineral supplemental preparations,1996-10-16,(주)고려비엔피
동물용의약품,014-049,수입,비고진(VIGOSINE),카르니틴,Carnitine HCl,1996-12-21,(주)고려비엔피
동물용의약품,014-050,수입,랍도뮨(RABDOMUN),광견,Rabies,1997-01-25,(주)고려비엔피
동물용의약품,014-051,수입,크로닉신(CRONYXIN),플루닉신,Flunixin,1997-07-28,(주)고려비엔피
동물용의약품,014-058,수입,후마딜-비(Fumadil-B),푸마길린,Fumagillin,2015-01-15,(주)고려비엔피
동물용의약품,015-007,제조,헬민스액(HELMINTH),피페라진,Piperazine,1969-04-14,녹십자수의약품(주)
동물용의약품,015-010,제조,뉴캣슬 사독백신(Newcastle Disease Killed Vaccine),뉴캣슬,Newcastle disease,1969-05-23,녹십자수의약품(주)
동물용의약품,015-011,제조,기종저 약독생균백신(BOVINE BLACKLEG VACCINE),기종저,Blackleg,1969-05-23,녹십자수의약품(주)
동물용의약품,015-012,제조,뉴캣슬병 생독백신(Newcastle Disease Live Vaccine),뉴캣슬,Newcastle disease,1969-10-07,녹십자수의약품(주)
동물용의약품,015-013,제조,계두백신주(수출용)(AVIAN FOWL POX VACCINE),계두,Fowl pox,1969-10-07,녹십자수의약품(주)
동물용의약품,015-014,제조,돈단독 백신(수출용)(SWINE ERYSIPELAS VACCINE),돼지단독,Erysipelothrix,1969-10-07,녹십자수의약품(주)
동물용의약품,015-018,제조,개디스템퍼.개전염성간염혼합백신,디스템퍼+전염성간염,Distemper+Infectious hepatitis,1969-10-07,녹십자수의약품(주)
동물용의약품,015-024,제조,녹수 피린-주(PYRINE-INJ),디피론+아미노피린+클로르페닐라민+안식향산나트륨카페인,Dipyrone+Aminopyrine+Chlorpheniramine+Caffeine and sodium benzoa,1971-07-31,녹십자수의약품(주)
동물용의약품,015-025,제조,녹수 안나카주사제(ANNAKA-INJ),안식향산나트륨카페인,Caffeine and sodium benzoate,1971-07-31,녹십자수의약품(주)
동물용의약품,015-026,제조,녹수 파일로카핀주사제,필로칼핀,Pilocarpines,1971-07-31,녹십자수의약품(주)
동물용의약품,015-030,제조,페록신주사(FERROXIN-INJ),덱스트란철+비타민 B12,Iron dextran+Vitamin B12,1986-09-17,녹십자수의약품(주)
동물용의약품,015-032,제조,토노 칵테일 액(TONO COCKTAIL SOL.),기타영양공급약,Mineral supplemental preparations,1974-02-16,녹십자수의약품(주)
동물용의약품,015-033,제조,"비타롱,에이,디3이수용산",프로그램 관리품목,Programming item,1974-02-16,녹십자수의약품(주)
동물용의약품,015-036,제조,푸레손주사(PRESON INJECTION),프레드니솔론,Prednisolone,1974-02-16,녹십자수의약품(주)
동물용의약품,015-037,제조,록손,프로그램 관리품목,Programming item,1974-02-16,녹십자수의약품(주)
동물용의약품,015-038,제조,녹수 페니실린지-주사(PENICILLIN-INJ),페니실린지프로카인+페니실린지포타슘,Penicillin G procaine+Penicillin G potassium,1974-02-16,녹십자수의약품(주)
동물용의약품,015-041,제조,설파-40주(SULFA40-INJ),설파디메톡신,Sulfadimethoxine,1974-07-08,녹십자수의약품(주)
동물용의약품,015-043,제조,녹수 테라-주,옥시테트라싸이클린염산염,Oxytetracycline HCl,1974-07-08,녹십자수의약품(주)
동물용의약품,015-045,제조,콤비마이신 주(COMBIMYCIN-INJ),페니실린지프로카인+디하이드로스트렙토마이신,Penicillin G procaine+Dihydrostreptomycin sulfate,1975-04-04,녹십자수의약품(주)
동물용의약품,015-047,제조,돼지용 감마글로블린주(SWINE GAMMA GLOBULIN INJECTION),감마글로블린,Gamma globulin,1975-04-04,녹십자수의약품(주)
동물용의약품,015-048,제조,견용 감마글로블린-주(CANINE GAMMA GLOBULIN INJECTION),감마글로블린,Gamma globulin,1975-04-04,녹십자수의약품(주)
동물용의약품,015-051,제조,바이탈주(VITAL INJECTION),기타영양공급약,"Others, Nutrition supplemental preparations",1975-04-04,녹십자수의약품(주)
동물용의약품,015-058,제조,돼지일본뇌염 생백신(Porcine Japanese Encephalitis Vaccine),일본뇌염,Japanese encephalitis,1976-07-15,녹십자수의약품(주)
